inspector,repo,pr_number,category,pr_url,commit,commit_url,initial_flag,refactoring_type,refactoring_detail,confirmed_refactoring_flag,covered_refactoring_flag,floss_refactoring_flag,direct_review_comment_flag,discussion_flag,notes
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Rename Method,public testCreateParition_PartitionAlreadyExist_ignored() : void renamed to public testCreatePartition_PartitionAlreadyExists_ignored() : void in class org.apache.flink.table.catalog.GenericInMemoryCatalogTest,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Rename Method,public testGetParition_PartitionNotExistException() : void renamed to public testGetPartition_PartitionNotExistException() : void in class org.apache.flink.table.catalog.GenericInMemoryCatalogTest,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Return Type,CatalogPartition.PartitionSpec to CatalogPartitionSpec in method private createInvalidPartitionSpecSubset() : CatalogPartitionSpec in class org.apache.flink.table.catalog.GenericInMemoryCatalogTest,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Rename Method,protected createPartitionSpecSubset() : CatalogPartition.PartitionSpec renamed to private createInvalidPartitionSpecSubset() : CatalogPartitionSpec in class org.apache.flink.table.catalog.GenericInMemoryCatalogTest,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Rename Parameter,"partitionProperties : Map<String,String> to props : Map<String,String> in method private createPartition(props Map<String,String>) : CatalogPartition in class org.apache.flink.table.catalog.GenericInMemoryCatalogTest",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Extract Variable,table : CatalogTable in method public testCreatePartition() : void from class org.apache.flink.table.catalog.GenericInMemoryCatalogTest,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Extract Variable,partitionSpec : CatalogPartitionSpec in method public testCreatePartition() : void from class org.apache.flink.table.catalog.GenericInMemoryCatalogTest,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Extract Variable,anotherPartitionSpec : CatalogPartitionSpec in method public testCreatePartition() : void from class org.apache.flink.table.catalog.GenericInMemoryCatalogTest,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Extract Variable,anotherPartition : CatalogPartition in method public testCreatePartition() : void from class org.apache.flink.table.catalog.GenericInMemoryCatalogTest,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Variable Type,partitionSpec : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public testDropPartition_PartitionNotExistException() : void in class org.apache.flink.table.catalog.GenericInMemoryCatalogTest,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Extract Variable,partitionSpec : CatalogPartitionSpec in method public testAlterPartition() : void from class org.apache.flink.table.catalog.GenericInMemoryCatalogTest,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Variable Type,partitionSpec : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public testGetPartition_PartitionNotExistException() : void in class org.apache.flink.table.catalog.GenericInMemoryCatalogTest,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Merge Parameter,"[partitionSpec : CatalogPartition.PartitionSpec, partitionProperties : Map<String,String>] to props : Map<String,String> in method private createPartition(props Map<String,String>) : CatalogPartition in class org.apache.flink.table.catalog.GenericInMemoryCatalogTest",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Return Type,List<CatalogPartition.PartitionSpec> to List<CatalogPartitionSpec> in method public listPartitions(tablePath ObjectPath) : List<CatalogPartitionSpec> in class org.apache.flink.table.catalog.ReadableCatalog,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Return Type,LinkedHashSet<String> to List<String> in method public getPartitionKeys() : List<String> in class org.apache.flink.table.catalog.GenericCatalogTable,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Attribute Type,partitionKeys : LinkedHashSet<String> to partitionKeys : List<String> in class org.apache.flink.table.catalog.GenericCatalogTable,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Parameter Type,"partitionKeys : LinkedHashSet<String> to partitionKeys : List<String> in method public GenericCatalogTable(tableSchema TableSchema, tableStats TableStats, partitionKeys List<String>, properties Map<String,String>, comment String) in class org.apache.flink.table.catalog.GenericCatalogTable",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Parameter Type,"partitionKeys : LinkedHashSet<String> to partitionKeys : List<String> in method public createPartitionedTable(schema TableSchema, partitionKeys List<String>, tableProperties Map<String,String>, comment String) : GenericCatalogTable in class org.apache.flink.table.catalog.CatalogTestUtil",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Return Type,List<CatalogPartition.PartitionSpec> to List<CatalogPartitionSpec> in method public listPartitions(tablePath ObjectPath) : List<CatalogPartitionSpec> in class org.apache.flink.table.catalog.GenericInMemoryCatalog,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Return Type,void to CatalogTable in method private validatePartitionedTable(tablePath ObjectPath) : CatalogTable in class org.apache.flink.table.catalog.GenericInMemoryCatalog,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Attribute Type,"partitions : Map<ObjectPath,Map<CatalogPartition.PartitionSpec,CatalogPartition>> to partitions : Map<ObjectPath,Map<CatalogPartitionSpec,CatalogPartition>> in class org.apache.flink.table.catalog.GenericInMemoryCatalog",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Parameter Type,"partitionSpec : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public dropPartition(tablePath ObjectPath, partitionSpec CatalogPartitionSpec, ignoreIfNotExists boolean) : void in class org.apache.flink.table.catalog.GenericInMemoryCatalog",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Parameter Type,"partitionSpec : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public getPartition(tablePath ObjectPath, partitionSpec CatalogPartitionSpec) : CatalogPartition in class org.apache.flink.table.catalog.GenericInMemoryCatalog",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Parameter Type,"partitionSpec : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public partitionExists(tablePath ObjectPath, partitionSpec CatalogPartitionSpec) : boolean in class org.apache.flink.table.catalog.GenericInMemoryCatalog",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Extract Method,"private validatePartitionSpec(tablePath ObjectPath, partitionSpec CatalogPartitionSpec) : CatalogTable extracted from public createPartition(tablePath ObjectPath, partition CatalogPartition, ignoreIfExists boolean) : void in class org.apache.flink.table.catalog.GenericInMemoryCatalog",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Extract Method,"private validatePartitionSpec(tablePath ObjectPath, partitionSpec CatalogPartitionSpec) : CatalogTable extracted from public dropPartition(tablePath ObjectPath, partitionSpec CatalogPartition.PartitionSpec, ignoreIfNotExists boolean) : void in class org.apache.flink.table.catalog.GenericInMemoryCatalog",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Extract Method,"private validatePartitionSpec(tablePath ObjectPath, partitionSpec CatalogPartitionSpec) : CatalogTable extracted from public alterPartition(tablePath ObjectPath, newPartition CatalogPartition, ignoreIfNotExists boolean) : void in class org.apache.flink.table.catalog.GenericInMemoryCatalog",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Extract Method,"private validatePartitionSpec(tablePath ObjectPath, partitionSpec CatalogPartitionSpec) : CatalogTable extracted from public getPartition(tablePath ObjectPath, partitionSpec CatalogPartition.PartitionSpec) : CatalogPartition in class org.apache.flink.table.catalog.GenericInMemoryCatalog",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Parameter Type,"partitionSpec : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public PartitionNotExistException(catalogName String, tablePath ObjectPath, partitionSpec CatalogPartitionSpec) in class org.apache.flink.table.catalog.exceptions.PartitionNotExistException",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Parameter Type,"partitionSpec : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public PartitionNotExistException(catalogName String, tablePath ObjectPath, partitionSpec CatalogPartitionSpec, cause Throwable) in class org.apache.flink.table.catalog.exceptions.PartitionNotExistException",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Parameter Type,"partitionSpec : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public PartitionAlreadyExistsException(catalogName String, tablePath ObjectPath, partitionSpec CatalogPartitionSpec) in class org.apache.flink.table.catalog.exceptions.PartitionAlreadyExistsException",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Parameter Type,"partitionSpec : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public PartitionAlreadyExistsException(catalogName String, tablePath ObjectPath, partitionSpec CatalogPartitionSpec, cause Throwable) in class org.apache.flink.table.catalog.exceptions.PartitionAlreadyExistsException",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Rename Parameter,"partitionSpecs : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public getPartition(tablePath ObjectPath, partitionSpec CatalogPartitionSpec) : CatalogPartition in class org.apache.flink.table.catalog.ReadableCatalog",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Parameter Type,"partitionSpecs : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public getPartition(tablePath ObjectPath, partitionSpec CatalogPartitionSpec) : CatalogPartition in class org.apache.flink.table.catalog.ReadableCatalog",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Parameter Type,"partitionSpec : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public partitionExists(tablePath ObjectPath, partitionSpec CatalogPartitionSpec) : boolean in class org.apache.flink.table.catalog.ReadableCatalog",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,290001ee6ab292f7d42367af1393c91f13d119e3,https://github.com/apache/flink/commit/290001ee6ab292f7d42367af1393c91f13d119e3,False,Change Parameter Type,"partitionSpec : CatalogPartition.PartitionSpec to partitionSpec : CatalogPartitionSpec in method public dropPartition(tablePath ObjectPath, partitionSpec CatalogPartitionSpec, ignoreIfNotExists boolean) : void in class org.apache.flink.table.catalog.ReadableWritableCatalog",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,7187eab692f8041ec9992b8c28f0f511a76b4b2a,https://github.com/apache/flink/commit/7187eab692f8041ec9992b8c28f0f511a76b4b2a,False,Pull Up Attribute,"private partitionSpec : Map<String,String> from class org.apache.flink.table.catalog.GenericCatalogPartitionSpec to private partitionSpec : Map<String,String> from class org.apache.flink.table.catalog.CatalogPartitionSpec",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,7187eab692f8041ec9992b8c28f0f511a76b4b2a,https://github.com/apache/flink/commit/7187eab692f8041ec9992b8c28f0f511a76b4b2a,False,Pull Up Method,"public GenericCatalogPartitionSpec(partitionSpec Map<String,String>) from class org.apache.flink.table.catalog.GenericCatalogPartitionSpec to public CatalogPartitionSpec(partitionSpec Map<String,String>) from class org.apache.flink.table.catalog.CatalogPartitionSpec",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,7187eab692f8041ec9992b8c28f0f511a76b4b2a,https://github.com/apache/flink/commit/7187eab692f8041ec9992b8c28f0f511a76b4b2a,False,Pull Up Method,"public getPartitionSpec() : Map<String,String> from class org.apache.flink.table.catalog.GenericCatalogPartitionSpec to public getPartitionSpec() : Map<String,String> from class org.apache.flink.table.catalog.CatalogPartitionSpec",,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,7187eab692f8041ec9992b8c28f0f511a76b4b2a,https://github.com/apache/flink/commit/7187eab692f8041ec9992b8c28f0f511a76b4b2a,False,Pull Up Method,public equals(o Object) : boolean from class org.apache.flink.table.catalog.GenericCatalogPartitionSpec to public equals(o Object) : boolean from class org.apache.flink.table.catalog.CatalogPartitionSpec,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,7187eab692f8041ec9992b8c28f0f511a76b4b2a,https://github.com/apache/flink/commit/7187eab692f8041ec9992b8c28f0f511a76b4b2a,False,Pull Up Method,public hashCode() : int from class org.apache.flink.table.catalog.GenericCatalogPartitionSpec to public hashCode() : int from class org.apache.flink.table.catalog.CatalogPartitionSpec,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,7187eab692f8041ec9992b8c28f0f511a76b4b2a,https://github.com/apache/flink/commit/7187eab692f8041ec9992b8c28f0f511a76b4b2a,False,Pull Up Method,public toString() : String from class org.apache.flink.table.catalog.GenericCatalogPartitionSpec to public toString() : String from class org.apache.flink.table.catalog.CatalogPartitionSpec,,,,,,
,apache/flink,8222,refactoring-inducing PR,https://github.com/apache/flink/pull/8222,78a986bb2f0efe2e28e5ccb9462bb36654993b31,https://github.com/apache/flink/commit/78a986bb2f0efe2e28e5ccb9462bb36654993b31,False,,,,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,5361738906b28e2938e53a7278259820f136f7e7,https://github.com/apache/incubator-iceberg/commit/5361738906b28e2938e53a7278259820f136f7e7,True,,,,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,8508e99b03cc92349aa75ad06d02e1e7bc673f38,https://github.com/apache/incubator-iceberg/commit/8508e99b03cc92349aa75ad06d02e1e7bc673f38,False,,,,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,a3c3cbec1eb365b285710aafa6c8ff3230cbd080,https://github.com/apache/incubator-iceberg/commit/a3c3cbec1eb365b285710aafa6c8ff3230cbd080,False,,,,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,9c299503b6fb2d9888d9e100cf744ed6a2818b36,https://github.com/apache/incubator-iceberg/commit/9c299503b6fb2d9888d9e100cf744ed6a2818b36,False,Move And Rename Class,com.netflix.iceberg.avro.TestAvroSplitScan moved and renamed to com.netflix.iceberg.TestSplitScan,,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,9c299503b6fb2d9888d9e100cf744ed6a2818b36,https://github.com/apache/incubator-iceberg/commit/9c299503b6fb2d9888d9e100cf744ed6a2818b36,False,Rename Attribute,schema : Schema to SCHEMA : Schema in class com.netflix.iceberg.TestSplitScan,,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,9c299503b6fb2d9888d9e100cf744ed6a2818b36,https://github.com/apache/incubator-iceberg/commit/9c299503b6fb2d9888d9e100cf744ed6a2818b36,False,Rename Attribute,noOfRecords : int to expectedRecords : List<Record> in class com.netflix.iceberg.TestSplitScan,,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,9c299503b6fb2d9888d9e100cf744ed6a2818b36,https://github.com/apache/incubator-iceberg/commit/9c299503b6fb2d9888d9e100cf744ed6a2818b36,False,Change Attribute Type,noOfRecords : int to expectedRecords : List<Record> in class com.netflix.iceberg.TestSplitScan,,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,0076410039ad6f7b00aab46f85c2476b8374cee4,https://github.com/apache/incubator-iceberg/commit/0076410039ad6f7b00aab46f85c2476b8374cee4,False,Extract Method,"private verify(splitSize long, fileLen long, offsetLenPairs List<Long>) : void extracted from public testSplits() : void in class com.netflix.iceberg.TestSplitScanTaskIterator",,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,190371039dea0efc2eb393f0bfa5d32da1f83279,https://github.com/apache/incubator-iceberg/commit/190371039dea0efc2eb393f0bfa5d32da1f83279,False,Change Parameter Type,"offsetLenPairs : List<Long> to offsetLenPairs : List<List<Long>> in method private verify(splitSize long, fileLen long, offsetLenPairs List<List<Long>>) : void in class com.netflix.iceberg.TestSplitScanTaskIterator",,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,190371039dea0efc2eb393f0bfa5d32da1f83279,https://github.com/apache/incubator-iceberg/commit/190371039dea0efc2eb393f0bfa5d32da1f83279,False,Extract Method,private l(items T...) : List<T> extracted from public testSplits() : void in class com.netflix.iceberg.TestSplitScanTaskIterator,,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,e09fc34d6ba67172ecd8e2da484fdc3006b06411,https://github.com/apache/incubator-iceberg/commit/e09fc34d6ba67172ecd8e2da484fdc3006b06411,False,Change Return Type,"List<Record> to File in method private writeToFile(records List<Record>, format FileFormat) : File in class com.netflix.iceberg.TestSplitScan",,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,e09fc34d6ba67172ecd8e2da484fdc3006b06411,https://github.com/apache/incubator-iceberg/commit/e09fc34d6ba67172ecd8e2da484fdc3006b06411,False,Rename Parameter,"file : File to records : List<Record> in method private writeToFile(records List<Record>, format FileFormat) : File in class com.netflix.iceberg.TestSplitScan",,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,e09fc34d6ba67172ecd8e2da484fdc3006b06411,https://github.com/apache/incubator-iceberg/commit/e09fc34d6ba67172ecd8e2da484fdc3006b06411,False,Change Parameter Type,"file : File to records : List<Record> in method private writeToFile(records List<Record>, format FileFormat) : File in class com.netflix.iceberg.TestSplitScan",,,,,,
,apache/incubator-iceberg,119,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/119,e09fc34d6ba67172ecd8e2da484fdc3006b06411,https://github.com/apache/incubator-iceberg/commit/e09fc34d6ba67172ecd8e2da484fdc3006b06411,False,Rename Method,"private writeFile(file File, format FileFormat) : List<Record> renamed to private writeToFile(records List<Record>, format FileFormat) : File in class com.netflix.iceberg.TestSplitScan",,,,,,
,apache/incubator-iceberg,183,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/183,ee6b32a58c7d4efff8401d975edf7008e648b4bc,https://github.com/apache/incubator-iceberg/commit/ee6b32a58c7d4efff8401d975edf7008e648b4bc,True,,,,,,,,
,apache/incubator-iceberg,183,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/183,316dd34d6235db67bc85b0e16d678367a68fb7ea,https://github.com/apache/incubator-iceberg/commit/316dd34d6235db67bc85b0e16d678367a68fb7ea,False,Extract Superclass,"org.apache.iceberg.parquet.BaseParquetWritingTest from classes [org.apache.iceberg.parquet.TestParquet, org.apache.iceberg.parquet.TestParquetMetrics]",,,,,,
,apache/incubator-iceberg,183,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/183,316dd34d6235db67bc85b0e16d678367a68fb7ea,https://github.com/apache/incubator-iceberg/commit/316dd34d6235db67bc85b0e16d678367a68fb7ea,False,Pull Up Method,"private writeRecords(schema Schema, properties Map<String,String>, createWriterFunc Function<MessageType,ParquetValueWriter<?>>, records GenericData.Record...) : File from class org.apache.iceberg.parquet.TestParquet to package writeRecords(schema Schema, properties Map<String,String>, createWriterFunc Function<MessageType,ParquetValueWriter<?>>, records GenericData.Record...) : File from class org.apache.iceberg.parquet.BaseParquetWritingTest",,,,,,
,apache/incubator-iceberg,183,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/183,316dd34d6235db67bc85b0e16d678367a68fb7ea,https://github.com/apache/incubator-iceberg/commit/316dd34d6235db67bc85b0e16d678367a68fb7ea,False,Pull Up Attribute,public temp : TemporaryFolder from class org.apache.iceberg.parquet.TestParquet to public temp : TemporaryFolder from class org.apache.iceberg.parquet.BaseParquetWritingTest,,,,,,
,apache/incubator-iceberg,183,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/183,316dd34d6235db67bc85b0e16d678367a68fb7ea,https://github.com/apache/incubator-iceberg/commit/316dd34d6235db67bc85b0e16d678367a68fb7ea,False,Pull Up Method,"private writeRecords(schema Schema, records Record...) : File from class org.apache.iceberg.parquet.TestParquetMetrics to package writeRecords(schema Schema, records GenericData.Record...) : File from class org.apache.iceberg.parquet.BaseParquetWritingTest",,,,,,
,apache/incubator-iceberg,183,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/183,316dd34d6235db67bc85b0e16d678367a68fb7ea,https://github.com/apache/incubator-iceberg/commit/316dd34d6235db67bc85b0e16d678367a68fb7ea,False,Change Parameter Type,"records : Record... to records : GenericData.Record... in method package writeRecords(schema Schema, records GenericData.Record...) : File in class org.apache.iceberg.parquet.BaseParquetWritingTest",,,,,,
,apache/incubator-iceberg,183,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/183,316dd34d6235db67bc85b0e16d678367a68fb7ea,https://github.com/apache/incubator-iceberg/commit/316dd34d6235db67bc85b0e16d678367a68fb7ea,False,Pull Up Attribute,public temp : TemporaryFolder from class org.apache.iceberg.parquet.TestParquetMetrics to public temp : TemporaryFolder from class org.apache.iceberg.parquet.BaseParquetWritingTest,,,,,,
,apache/incubator-iceberg,183,refactoring-inducing PR,https://github.com/apache/incubator-iceberg/pull/183,316dd34d6235db67bc85b0e16d678367a68fb7ea,https://github.com/apache/incubator-iceberg/commit/316dd34d6235db67bc85b0e16d678367a68fb7ea,False,Pull Up Method,"package writeRecords(temporaryFolder TemporaryFolder, schema Schema, properties Map<String,String>, createWriterFunc Function<MessageType,ParquetValueWriter<?>>, records GenericData.Record...) : File from class org.apache.iceberg.parquet.TestParquet to package writeRecords(schema Schema, properties Map<String,String>, createWriterFunc Function<MessageType,ParquetValueWriter<?>>, records GenericData.Record...) : File from class org.apache.iceberg.parquet.BaseParquetWritingTest",,,,,,
